Date,Financial Institution,Location,High,Low,Open ,Close,Aggregated Data 2 Days,Aggregated Data 3 Days,Aggregated Data for 5 Days,Volume,Number Employees,Net Change 0 (Numeric),Net Change 0 (Nominal),Net Change 5 (Numeric),Net Change 5 (Nominal),Net Change25 (Numeric),Net Change 25 (Nominal)
19/03/2013,MTB,Buffalo,104.03,102.63,103.64,102.85,103.07,102.94,102.95,867100,"16,526",-0.79,Negative,-0.84,Negative,-4.08,Negative
20/03/2013,MTB,Buffalo,103.49,102.69,103.46,103.29,102.99,103.03,102.89,1002100,"16,526",-0.17,Negative,-0.89,Negative,-3.54,Negative
21/03/2013,MTB,Buffalo,103.26,102.49,102.8,102.68,102.9,102.87,102.86,547500,"16,526",-0.12,Negative,0.34,Positive,-2.71,Negative
22/03/2013,MTB,Buffalo,103.17,102.54,102.97,103.12,102.96,102.83,102.96,574600,"16,526",0.15,Positive,0.19,Positive,-3.15,Negative
25/03/2013,MTB,Buffalo,103.64,102.6,103.58,102.8,102.69,102.84,102.83,584600,"16,526",-0.78,Negative,-1.08,Negative,-3.77,Negative
26/03/2013,MTB,Buffalo,103.32,102.34,103.3,102.57,102.85,102.96,102.69,851100,"16,526",-0.73,Negative,-1.22,Negative,-3.1,Negative
27/03/2013,MTB,Buffalo,103.22,101.79,102,103.14,103.15,102.93,102.34,486500,"16,526",1.14,Positive,-1.18,Negative,-2.46,Negative
28/03/2013,MTB,Buffalo,103.69,100.76,103.42,103.16,102.83,102.58,102.03,710800,"16,526",-0.26,Negative,-1.81,Negative,-3,Negative
1/4/2013,MTB,Buffalo,103.18,102.07,103.18,102.5,102.29,101.8,101.64,427700,"16,526",-0.68,Negative,-1.98,Negative,-2.41,Negative
2/4/2013,MTB,Buffalo,103.03,101.79,102.84,102.08,101.45,101.5,101.36,880600,"16,526",-0.76,Negative,-1.75,Negative,-1.61,Negative
3/4/2013,MTB,Buffalo,102.16,100.62,102.16,100.82,101.22,101.21,101.5,639800,"16,526",-1.34,Negative,0.63,Positive,0.14,Positive
4/4/2013,MTB,Buffalo,102,100.95,101.13,101.61,101.4,101.3,102.24,528800,"16,526",0.48,Positive,3.36,Positive,2.06,Positive
5/4/2013,MTB,Buffalo,101.31,99.89,100.11,101.2,101.14,101.69,102.9,1127400,"16,526",1.09,Positive,4.81,Positive,2.96,Positive
8/4/2013,MTB,Buffalo,101.18,100.42,101.12,101.09,101.94,102.79,102.71,1133400,"16,526",-0.03,Negative,-0.88,Negative,2.4,Positive
9/4/2013,MTB,Buffalo,102.94,100.93,101.01,102.79,103.64,104.07,102.16,885600,"16,526",1.78,Positive,-2.65,Negative,2.33,Positive
10/4/2013,MTB,Buffalo,104.59,102.84,103.12,104.49,104.7,103.22,101.3,648800,"16,526",1.37,Positive,-4.64,Negative,0.87,Positive
11/4/2013,MTB,Buffalo,105.25,104.35,104.47,104.92,102.58,101.17,99.71,629400,"16,526",0.45,Positive,-7.92,Negative,0.9,Positive
12/4/2013,MTB,Buffalo,103.52,99.94,101.5,100.24,99.3,99.03,98.24,2484700,"16,526",-1.26,Negative,-3.93,Negative,3.19,Positive
15/04/2013,MTB,Buffalo,100.47,98.36,100,98.36,98.42,97.8,97.94,1471400,"16,526",-1.64,Negative,-1.25,Negative,5.94,Positive
16/04/2013,MTB,Buffalo,98.65,97.66,98.09,98.48,97.52,97.53,98.01,1470400,"16,526",0.39,Positive,0.59,Positive,7.94,Positive
17/04/2013,MTB,Buffalo,97.81,96.43,97.55,96.55,97.06,97.62,98.22,882800,"16,526",-1,Negative,2.01,Positive,8.7,Positive
18/04/2013,MTB,Buffalo,97.96,95.68,96.62,97.57,98.16,98.33,98.9,1261500,"16,526",0.95,Positive,3.3,Positive,8.05,Positive
19/04/2013,MTB,Buffalo,98.94,97.48,97.94,98.75,98.72,99,99.4,914500,"16,526",0.81,Positive,2.15,Positive,6.32,Positive
22/04/2013,MTB,Buffalo,98.97,98.02,98.89,98.68,99.12,99.39,99.61,615800,"16,526",-0.21,Negative,0.93,Positive,5.82,Positive
23/04/2013,MTB,Buffalo,99.7,98.56,99.18,99.56,99.74,99.86,99.84,598400,"16,526",0.38,Positive,0.63,Positive,6.9,Positive
24/04/2013,MTB,Buffalo,100.03,99.36,99.84,99.92,100,99.94,99.97,565900,"16,526",0.08,Positive,0.36,Positive,6.15,Positive
25/04/2013,MTB,Buffalo,100.5,99.84,100.18,100.09,99.95,99.91,99.89,755000,"16,526",-0.09,Negative,-0.64,Negative,5.83,Positive
26/04/2013,MTB,Buffalo,100.38,99.68,100.16,99.82,99.81,99.94,99.96,598800,"16,526",-0.34,Negative,0.26,Positive,4.74,Positive
29/04/2013,MTB,Buffalo,100.45,99.48,100.13,99.81,100,99.85,100.15,422700,"16,526",-0.32,Negative,0.64,Positive,5.47,Positive
30/04/2013,MTB,Buffalo,100.38,99.04,99.75,100.2,99.87,100.05,100.43,657400,"16,526",0.45,Positive,1.48,Positive,4.54,Positive
1/5/2013,MTB,Buffalo,100.14,99.34,99.87,99.54,99.98,100.24,100.85,731900,"16,526",-0.33,Negative,2.43,Positive,2.92,Positive
2/5/2013,MTB,Buffalo,101.15,99.46,99.71,100.42,100.59,100.81,101.58,717300,"16,526",0.71,Positive,3.48,Positive,2.97,Positive
3/5/2013,MTB,Buffalo,101.41,100.5,101.07,100.77,101,101.43,102.11,420100,"16,526",-0.3,Negative,2,Positive,2.67,Positive
6/5/2013,MTB,Buffalo,101.44,100.68,100.76,101.23,101.77,102.24,102.66,282200,"16,526",0.47,Positive,2.76,Positive,3.23,Positive
7/5/2013,MTB,Buffalo,102.36,101.27,101.5,102.3,102.75,102.85,103.08,501500,"16,526",0.8,Positive,1.84,Positive,1.4,Positive
8/5/2013,MTB,Buffalo,103.34,102,102.34,103.19,103.13,103.26,103.42,407000,"16,526",0.85,Positive,1.65,Positive,-0.28,Negative
9/5/2013,MTB,Buffalo,103.49,102.73,103.17,103.07,103.29,103.31,103.86,472300,"16,526",-0.1,Negative,2.2,Positive,0.39,Positive
10/5/2013,MTB,Buffalo,103.69,102.83,103.31,103.52,103.43,103.62,104.18,374400,"16,526",0.21,Positive,1.38,Positive,-0.8,Negative
13/05/2013,MTB,Buffalo,103.9,103.02,103.17,103.34,103.66,104.23,104.67,381700,"16,526",0.17,Positive,2.77,Positive,-0.13,Negative
14/05/2013,MTB,Buffalo,104,103.25,103.42,103.99,104.68,104.68,105.2,612400,"16,526",0.57,Positive,2.61,Positive,0.71,Positive
15/05/2013,MTB,Buffalo,105.84,103.49,103.49,105.37,105.03,105.33,105.66,578800,"16,526",1.88,Positive,2.76,Positive,0.02,Positive
16/05/2013,MTB,Buffalo,105.64,104.34,105.03,104.69,105.32,105.55,105.52,602200,"16,526",-0.34,Negative,-0.36,Negative,-0.73,Negative
17/05/2013,MTB,Buffalo,106.08,104.76,104.76,105.94,105.99,106.07,105.43,530900,"16,526",1.18,Positive,-0.5,Negative,1.49,Positive
20/05/2013,MTB,Buffalo,106.32,105.44,105.78,106.03,106.14,105.65,105.18,400800,"16,526",0.25,Positive,-1.07,Negative,-0.61,Negative
21/05/2013,MTB,Buffalo,106.68,105.79,106,106.25,105.46,105.06,105.19,486300,"16,526",0.25,Positive,0.08,Positive,1.23,Positive
22/05/2013,MTB,Buffalo,107.41,104.49,106.14,104.67,104.47,104.55,105.14,622200,"16,526",-1.47,Negative,-0.15,Negative,3.57,Positive
23/05/2013,MTB,Buffalo,104.89,103.76,103.89,104.26,104.49,105.02,105.41,465900,"16,526",0.37,Positive,2.12,Positive,7.61,Positive
24/05/2013,MTB,Buffalo,104.74,103.24,103.8,104.71,105.4,105.59,105.54,385900,"16,526",0.91,Positive,1.1,Positive,7.95,Positive
28/05/2013,MTB,Buffalo,106.58,105.5,105.62,106.08,106.04,106.03,105.72,486300,"16,526",0.46,Positive,-0.02,Negative,7.28,Positive
29/05/2013,MTB,Buffalo,106.53,105.51,105.66,105.99,106,105.63,105.36,741400,"16,526",0.33,Positive,-1.37,Negative,8.07,Positive
30/05/2013,MTB,Buffalo,106.47,105.11,105.8,106.01,105.46,105.5,104.72,439000,"16,526",0.21,Positive,-3.01,Negative,7.75,Positive
31/05/2013,MTB,Buffalo,106.29,104.9,105.8,104.9,105.25,104.93,104.05,664700,"16,526",-0.9,Negative,-3.12,Negative,10.6,Positive
3/6/2013,MTB,Buffalo,105.72,104.43,105.16,105.6,104.94,104.23,103.82,818100,"16,526",0.44,Positive,-1.42,Negative,11.72,Positive
4/6/2013,MTB,Buffalo,106.26,104,105.58,104.29,103.54,103.25,103.5,1270800,"16,526",-1.29,Negative,-1.59,Negative,11.99,Positive
5/6/2013,MTB,Buffalo,104.38,102.66,103.83,102.79,102.74,103.07,103.22,691100,"16,526",-1.04,Negative,-0.93,Negative,13.69,Positive
6/6/2013,MTB,Buffalo,102.78,100.67,102.3,102.68,103.21,103.47,103.07,1030700,"16,526",0.38,Positive,-0.24,Negative,14.55,Positive
7/6/2013,MTB,Buffalo,103.83,102.73,103.15,103.74,103.86,103.54,103.25,405500,"16,526",0.59,Positive,0.41,Positive,14.63,Positive
10/6/2013,MTB,Buffalo,104.42,103.61,104.04,103.99,103.45,102.98,103,635600,"16,526",-0.05,Negative,-1.53,Negative,13.99,Positive
11/6/2013,MTB,Buffalo,103.68,102.46,103.16,102.9,102.48,102.84,102.81,892100,"16,526",-0.26,Negative,-0.12,Negative,14.43,Positive
12/6/2013,MTB,Buffalo,103.74,102.06,103.39,102.06,102.81,102.71,103.06,666100,"16,526",-1.33,Negative,0.74,Positive,14.55,Positive
13/06/2013,MTB,Buffalo,103.65,101.57,102.08,103.56,103.04,103.04,103.35,552300,"16,526",1.48,Positive,1.43,Positive,17.22,Positive
14/06/2013,MTB,Buffalo,104.5,102.32,104.5,102.51,102.78,103.23,103.5,544900,"16,526",-1.99,Negative,-0.2,Negative,13.73,Positive
17/06/2013,MTB,Buffalo,103.41,102.54,103.35,103.04,103.58,103.56,104.25,531800,"16,526",-0.31,Negative,2.9,Positive,15.9,Positive
18/06/2013,MTB,Buffalo,104.7,102.36,103.03,104.13,103.82,103.98,104.67,1459200,"16,526",1.1,Positive,2.14,Positive,15.67,Positive
19/06/2013,MTB,Buffalo,104.42,103.32,104.12,103.51,103.91,104.69,105.29,634300,"16,526",-0.61,Negative,3.11,Positive,14.31,Positive
20/06/2013,MTB,Buffalo,104.92,102.38,102.9,104.3,105.28,105.24,106.53,1070900,"16,526",1.4,Positive,6.81,Positive,14.82,Positive
21/06/2013,MTB,Buffalo,106.66,104.49,105.52,106.25,105.71,106.22,107.97,1407100,"16,526",0.73,Positive,5.98,Positive,11.73,Positive
24/06/2013,MTB,Buffalo,105.98,104.38,105.23,105.17,106.2,107.37,109.07,784500,"16,526",-0.06,Negative,6.52,Positive,10.92,Positive
25/06/2013,MTB,Buffalo,107.51,105.21,105.71,107.23,108.47,109.48,110.62,953300,"16,526",1.52,Positive,7.19,Positive,11.08,Positive
26/06/2013,MTB,Buffalo,110.13,108.49,108.59,109.71,110.6,110.99,111.92,1109900,"16,526",1.12,Positive,5.14,Positive,8.27,Positive
27/06/2013,MTB,Buffalo,111.78,110.19,110.21,111.5,111.63,112.05,112.69,974300,"16,526",1.29,Positive,3.34,Positive,8.91,Positive
28/06/2013,MTB,Buffalo,112.01,110.68,111.32,111.75,112.33,112.79,113.67,1063000,"16,526",0.43,Positive,5.08,Positive,7.8,Positive
1/7/2013,MTB,Buffalo,113.85,111.79,112,112.9,113.32,113.39,114.69,861500,"16,526",0.9,Positive,4.88,Positive,6.85,Positive
2/7/2013,MTB,Buffalo,114.06,112.68,112.78,113.73,113.64,114.56,115.63,947100,"16,526",0.95,Positive,4.79,Positive,5.48,Positive
3/7/2013,MTB,Buffalo,113.86,112.49,113.18,113.55,114.98,115.61,116.38,456300,"16,526",0.37,Positive,4.34,Positive,4.19,Positive
5/7/2013,MTB,Buffalo,116.4,114.36,114.44,116.4,116.64,116.95,117.04,634300,"16,526",1.96,Positive,2.41,Positive,3.56,Positive
8/7/2013,MTB,Buffalo,117.12,115.9,116.2,116.88,117.22,117.32,117.32,859400,"16,526",0.68,Positive,1.58,Positive,1.47,Positive
9/7/2013,MTB,Buffalo,118.36,116.55,117.31,117.57,117.54,117.31,117.55,1076600,"16,526",0.26,Positive,0.72,Positive,0.51,Positive
10/7/2013,MTB,Buffalo,117.99,116.51,117.44,117.52,117.18,117.38,117.55,876200,"16,526",0.08,Positive,0.15,Positive,-0.06,Negative
11/7/2013,MTB,Buffalo,118.54,116.09,118.54,116.85,117.31,117.55,117.64,725900,"16,526",-1.69,Negative,-0.6,Negative,-1.12,Negative
12/7/2013,MTB,Buffalo,117.93,116.39,117.06,117.78,117.9,117.8,118.13,752700,"16,526",0.72,Positive,2.24,Positive,-0.32,Negative
15/07/2013,MTB,Buffalo,118.42,117.44,118.15,118.03,117.81,117.85,118.22,496600,"16,526",-0.12,Negative,0.08,Positive,-1.38,Negative
16/07/2013,MTB,Buffalo,118.08,115.95,117.92,117.59,117.76,118.28,118.46,874600,"16,526",-0.33,Negative,1.33,Positive,-1.86,Negative
17/07/2013,MTB,Buffalo,118.73,116.66,118.27,117.94,118.62,118.49,118.68,867800,"16,526",-0.33,Negative,0.43,Positive,-1.56,Negative
18/07/2013,MTB,Buffalo,119.54,115.03,117.39,119.3,118.77,118.93,118.78,1500900,"16,526",1.91,Positive,1.04,Positive,-1.16,Negative
19/07/2013,MTB,Buffalo,119.1,117.81,118.97,118.23,118.74,118.73,118.47,1373500,"16,526",-0.74,Negative,-1.25,Negative,-0.22,Negative
22/07/2013,MTB,Buffalo,119.5,118.19,118.37,119.25,118.97,118.79,118.27,760300,"16,526",0.88,Positive,-1.12,Negative,-0.11,Negative
23/07/2013,MTB,Buffalo,119.29,118.43,119.25,118.7,118.56,118.28,117.65,625300,"16,526",-0.55,Negative,-3.1,Negative,-0.71,Negative
24/07/2013,MTB,Buffalo,119.35,118.21,118.75,118.43,118.08,117.8,117.27,702400,"16,526",-0.32,Negative,-1.96,Negative,-4.34,Negative
25/07/2013,MTB,Buffalo,118.64,117.22,118.2,117.72,117.49,117.04,116.95,670300,"16,526",-0.48,Negative,-1.34,Negative,-3.71,Negative
26/07/2013,MTB,Buffalo,117.47,116.35,117.47,117.25,116.7,116.73,117.23,434700,"16,526",-0.22,Negative,1.65,Positive,-3.66,Negative
29/07/2013,MTB,Buffalo,117.38,115.81,117.38,116.15,116.47,116.6,117.61,504700,"16,526",-1.23,Negative,1.74,Positive,-4.04,Negative
30/07/2013,MTB,Buffalo,117.34,116.43,116.78,116.79,116.83,117.59,118.15,536100,"16,526",0.01,Positive,2.07,Positive,-2.61,Negative
31/07/2013,MTB,Buffalo,118.64,116.69,117,116.86,117.99,118.37,118.44,886900,"16,526",-0.14,Negative,1.26,Positive,-1.48,Negative
1/8/2013,MTB,Buffalo,119.17,117.87,118.09,119.12,119.12,119.03,118.54,645900,"16,526",1.03,Positive,-0.72,Negative,-2.18,Negative
2/8/2013,MTB,Buffalo,119.39,118.41,118.8,119.12,118.99,118.74,118.32,815000,"16,526",0.32,Positive,-0.8,Negative,-3.82,Negative
5/8/2013,MTB,Buffalo,119.44,118.09,118.64,118.85,118.56,118.16,118.03,515500,"16,526",0.21,Positive,-0.97,Negative,-5.5,Negative
6/8/2013,MTB,Buffalo,118.79,117.88,118.79,118.26,117.82,117.88,117.82,551300,"16,526",-0.53,Negative,-0.97,Negative,-5.64,Negative
7/8/2013,MTB,Buffalo,118.17,116.8,117.83,117.37,117.69,117.68,117.65,1192900,"16,526",-0.46,Negative,-0.45,Negative,-5.18,Negative
8/8/2013,MTB,Buffalo,118.73,117.03,117.84,118,117.83,117.83,117.66,433800,"16,526",0.16,Positive,-0.42,Negative,-6.13,Negative
9/8/2013,MTB,Buffalo,118.23,117.1,117.75,117.67,117.74,117.62,117.41,587500,"16,526",-0.08,Negative,-1.01,Negative,-5.82,Negative
12/8/2013,MTB,Buffalo,118.07,116.81,117.26,117.82,117.6,117.54,117.23,532300,"16,526",0.56,Positive,-0.49,Negative,-4.97,Negative
13/08/2013,MTB,Buffalo,117.93,116.91,117.93,117.38,117.4,117.18,116.87,512300,"16,526",-0.55,Negative,-1.87,Negative,-4.39,Negative
14/08/2013,MTB,Buffalo,117.78,116.92,117.43,117.42,117.08,116.98,116.74,550400,"16,526",-0.01,Negative,-0.72,Negative,-3.96,Negative
15/08/2013,MTB,Buffalo,117.34,116.41,116.83,116.74,116.75,116.52,116.5,623600,"16,526",-0.09,Negative,-0.6,Negative,-4.23,Negative
16/08/2013,MTB,Buffalo,117.62,116.44,116.5,116.77,116.41,116.51,116.9,614800,"16,526",0.27,Positive,2.25,Positive,-4.97,Negative
19/08/2013,MTB,Buffalo,116.94,115.89,116.83,116.06,116.38,116.33,117.2,570900,"16,526",-0.77,Negative,1.43,Positive,-6.1,Negative
20/08/2013,MTB,Buffalo,117.28,115.93,116.13,116.71,116.47,117.23,117.7,398700,"16,526",0.58,Positive,2.41,Positive,-5.64,Negative
21/08/2013,MTB,Buffalo,117.01,115.31,116.22,116.23,117.49,117.75,117.24,650200,"16,526",0.01,Positive,-1.81,Negative,-5.17,Negative
22/08/2013,MTB,Buffalo,119.19,116.4,116.42,118.75,118.51,118.52,116.89,658700,"16,526",2.33,Positive,-1.93,Negative,-4.38,Negative
23/08/2013,MTB,Buffalo,119.42,117.68,119.41,118.26,118.4,117.07,115.9,562600,"16,526",-1.15,Negative,-5.6,Negative,-7.33,Negative
26/08/2013,MTB,Buffalo,118.93,117.8,118.14,118.54,116.48,115.81,114.92,804600,"16,526",0.4,Positive,-4.8,Negative,-6.22,Negative
27/08/2013,MTB,Buffalo,117.51,114.36,117.33,114.41,114.45,114.24,114.04,1078200,"16,526",-2.92,Negative,-3.16,Negative,-5.11,Negative
28/08/2013,MTB,Buffalo,115.16,114.01,114.29,114.49,114.15,113.88,114.27,593700,"16,526",0.2,Positive,1.23,Positive,-2.86,Negative
29/08/2013,MTB,Buffalo,114.42,113,113.44,113.81,113.57,113.77,114.55,396800,"16,526",0.37,Positive,2.47,Positive,-2.33,Negative
30/08/2013,MTB,Buffalo,114.32,112.44,114.31,113.34,113.75,114.34,114.78,511100,"16,526",-0.97,Negative,0.67,Positive,-1.48,Negative
3/9/2013,MTB,Buffalo,115.63,112.95,114.36,114.17,114.84,115.2,114.74,996800,"16,526",-0.19,Negative,-1.22,Negative,-3.76,Negative
4/9/2013,MTB,Buffalo,115.79,114.11,114.11,115.52,115.72,115.47,114.54,759000,"16,526",1.41,Positive,-0.96,Negative,-4.2,Negative
5/9/2013,MTB,Buffalo,116.49,115.35,115.45,115.91,115.45,114.68,113.97,489800,"16,526",0.46,Positive,-2.8,Negative,-4.82,Negative
6/9/2013,MTB,Buffalo,115.9,113.11,115.33,114.98,114.06,113.76,113.13,559900,"16,526",-0.35,Negative,-3.62,Negative,-2.31,Negative
9/9/2013,MTB,Buffalo,115.27,112.93,115.01,113.14,113.15,112.98,112.52,1461400,"16,526",-1.87,Negative,-3.08,Negative,-0.56,Negative
10/9/2013,MTB,Buffalo,114.04,112.79,113.75,113.15,112.9,112.5,112.35,1139400,"16,526",-0.6,Negative,-1.46,Negative,1.13,Positive
11/9/2013,MTB,Buffalo,113.49,112.03,113.18,112.65,112.18,112.1,112.42,768500,"16,526",-0.53,Negative,0.36,Positive,0.55,Positive
12/9/2013,MTB,Buffalo,112.99,111.56,112.91,111.71,111.82,111.98,112.59,634600,"16,526",-1.2,Negative,0.56,Positive,3.15,Positive
13/09/2013,MTB,Buffalo,112.52,111.47,111.71,111.93,112.11,112.59,112.77,454200,"16,526",0.22,Positive,0.89,Positive,0.91,Positive
16/09/2013,MTB,Buffalo,113.29,111.92,112.61,112.29,112.92,113.1,112.69,829000,"16,526",-0.32,Negative,-1.08,Negative,2.19,Positive
17/09/2013,MTB,Buffalo,113.58,111.69,112.56,113.54,113.51,113.2,112.37,583700,"16,526",0.98,Positive,-1.83,Negative,1.44,Positive
18/09/2013,MTB,Buffalo,114.69,112.8,113.53,113.47,113.03,112.53,111.76,969500,"16,526",-0.06,Negative,-3.04,Negative,-0.32,Negative
19/09/2013,MTB,Buffalo,114.06,111.39,113.62,112.6,112.06,111.62,111.28,1005300,"16,526",-1.02,Negative,-2.57,Negative,-0.75,Negative
20/09/2013,MTB,Buffalo,113.23,111.44,112.58,111.53,111.13,110.92,111.17,1792200,"16,526",-1.05,Negative,-0.54,Negative,-0.24,Negative
23/09/2013,MTB,Buffalo,111.71,109.47,111.53,110.73,110.61,110.76,111.28,921600,"16,526",-0.8,Negative,0.55,Positive,1.02,Positive
24/09/2013,MTB,Buffalo,111.17,110.02,110.73,110.49,110.77,111.19,111.52,796200,"16,526",-0.24,Negative,1.19,Positive,1.31,Positive
25/09/2013,MTB,Buffalo,111.35,109.87,110.82,111.05,111.55,111.72,111.86,638600,"16,526",0.23,Positive,1.4,Positive,1.87,Positive
26/09/2013,MTB,Buffalo,112.09,110.98,111.1,112.04,112.06,112.01,111.94,813700,"16,526",0.94,Positive,0.33,Positive,3.21,Positive
27/09/2013,MTB,Buffalo,112.52,111.19,111.35,112.08,112,112.07,111.75,836300,"16,526",0.73,Positive,-0.24,Negative,1.18,Positive
30/09/2013,MTB,Buffalo,112.14,110.53,111.2,111.92,112.07,111.86,111.9,854000,"16,526",0.72,Positive,1.63,Positive,0.7,Positive
1/10/2013,MTB,Buffalo,112.44,111.56,111.96,112.22,111.83,111.59,111.64,656400,"16,526",0.26,Positive,-1.36,Negative,-0.32,Negative
2/10/2013,MTB,Buffalo,111.8,111.01,111.74,111.43,111.27,111.79,111.18,571600,"16,526",-0.31,Negative,-1.83,Negative,-0.31,Negative
3/10/2013,MTB,Buffalo,111.75,110.45,111.14,111.11,111.97,111.51,111.02,644200,"16,526",-0.03,Negative,-0.51,Negative,0.99,Positive
4/10/2013,MTB,Buffalo,112.97,110.89,111.15,112.83,111.72,111.11,111.4,501600,"16,526",1.68,Positive,1.87,Positive,-0.01,Negative
7/10/2013,MTB,Buffalo,112,110.53,111.84,110.6,110.26,110.38,111.72,538500,"16,526",-1.24,Negative,2.61,Positive,2.03,Positive
8/10/2013,MTB,Buffalo,111.32,109.86,110.83,109.91,110.27,111.19,112.58,1054800,"16,526",-0.92,Negative,4.05,Positive,2.68,Positive
9/10/2013,MTB,Buffalo,110.96,109.23,110.37,110.63,111.82,112.7,113.34,931400,"16,526",0.26,Positive,3.36,Positive,1.02,Positive
10/10/2013,MTB,Buffalo,113.13,111.62,111.66,113.02,113.73,114.12,114.43,877900,"16,526",1.36,Positive,4.4,Positive,0.01,Positive
11/10/2013,MTB,Buffalo,114.85,111.89,112.78,114.45,114.66,114.35,114.35,975800,"16,526",1.67,Positive,-0.16,Negative,-0.27,Negative
14/10/2013,MTB,Buffalo,114.94,113.65,113.65,114.88,114.31,114.89,114.42,598900,"16,526",1.23,Positive,1.15,Positive,-0.42,Negative
15/10/2013,MTB,Buffalo,114.85,113.44,114.39,113.73,114.9,114.14,114.24,532000,"16,526",-0.66,Negative,-0.39,Negative,-0.64,Negative
16/10/2013,MTB,Buffalo,116.17,114.41,114.73,116.06,114.34,114.49,114.14,858100,"16,526",1.33,Positive,-1.52,Negative,-1.2,Negative
17/10/2013,MTB,Buffalo,115.34,111.75,115.03,112.62,113.71,113.81,113.5,2118200,"16,526",-2.41,Negative,-2.16,Negative,-1.06,Negative
18/10/2013,MTB,Buffalo,114.89,110.36,112.46,114.8,114.4,114,113.44,1972500,"16,526",2.34,Positive,-0.12,Negative,2.91,Positive
21/10/2013,MTB,Buffalo,115.46,113.76,114.92,114,113.6,113.36,112.99,1289600,"16,526",-0.92,Negative,-2.37,Negative,1.2,Positive
22/10/2013,MTB,Buffalo,114,113.04,113.97,113.21,113.04,112.81,112.6,782700,"16,526",-0.76,Negative,-1.93,Negative,2.5,Positive
23/10/2013,MTB,Buffalo,112.91,111.92,112.7,112.87,112.6,112.59,112.5,1347400,"16,526",0.17,Positive,-0.01,Negative,3.46,Positive
24/10/2013,MTB,Buffalo,114.03,112.06,113.6,112.34,112.44,112.31,112.79,1184600,"16,526",-1.26,Negative,0.71,Positive,2.35,Positive
25/10/2013,MTB,Buffalo,112.84,111.69,112.55,112.55,112.3,112.43,112.82,1026300,"16,526",0,Equal,-0.02,Negative,2.81,Positive
28/10/2013,MTB,Buffalo,112.63,111.87,112.41,112.04,112.37,113.01,112.69,1157300,"16,526",-0.37,Negative,-0.51,Negative,2.26,Positive
29/10/2013,MTB,Buffalo,112.73,111.93,112.54,112.69,113.5,113.18,112.61,1129000,"16,526",0.15,Positive,-0.9,Negative,1.58,Positive
30/10/2013,MTB,Buffalo,114.99,112.51,112.69,114.31,113.42,112.91,112.36,1340800,"16,526",1.62,Positive,-1.26,Negative,0.72,Positive
31/10/2013,MTB,Buffalo,114.29,112.53,114.26,112.53,112.22,112.02,111.93,953400,"16,526",-1.73,Negative,-2.13,Negative,-1.53,Negative
1/11/2013,MTB,Buffalo,113.6,111.28,112.58,111.9,111.77,111.66,111.65,927300,"16,526",-0.68,Negative,-1.44,Negative,1.72,Positive
4/11/2013,MTB,Buffalo,112.47,111.11,112.08,111.64,111.53,111.73,112.04,629700,"16,526",-0.44,Negative,1.79,Positive,2.74,Positive
5/11/2013,MTB,Buffalo,111.75,110.9,111.19,111.43,111.78,111.57,112.42,731900,"16,526",0.24,Positive,2.32,Positive,3.06,Positive
6/11/2013,MTB,Buffalo,112.44,111.31,112,112.13,111.63,112.38,112.41,665300,"16,526",0.13,Positive,-0.61,Negative,1.81,Positive
7/11/2013,MTB,Buffalo,112.95,111.07,112.39,111.14,112.51,112.84,112.32,374400,"16,526",-1.25,Negative,-0.72,Negative,1.61,Positive
8/11/2013,MTB,Buffalo,114.39,111.31,111.31,113.87,113.69,112.92,112.59,1039100,"16,526",2.56,Positive,1.2,Positive,2.44,Positive
11/11/2013,MTB,Buffalo,113.95,113.14,113.51,113.51,112.45,112.19,112.46,478400,"16,526",0,Equal,-0.28,Negative,1.65,Positive
12/11/2013,MTB,Buffalo,113.75,111.12,113.13,111.39,111.53,111.86,112.51,851300,"16,526",-1.74,Negative,0.62,Positive,0.6,Positive
13/11/2013,MTB,Buffalo,111.75,110.39,111.19,111.67,112.09,112.47,112.94,827300,"16,526",0.48,Positive,2.34,Positive,2.95,Positive
14/11/2013,MTB,Buffalo,112.74,111.52,112,112.51,112.87,113.16,113.4,658900,"16,526",0.51,Positive,1.97,Positive,1.73,Positive
15/11/2013,MTB,Buffalo,113.41,112.27,112.8,113.23,113.49,113.5,113.97,1469700,"16,526",0.43,Positive,2.57,Positive,1.54,Positive
18/11/2013,MTB,Buffalo,114.59,113,113.25,113.75,113.64,113.75,114.55,743700,"16,526",0.5,Positive,2.87,Positive,2.08,Positive
19/11/2013,MTB,Buffalo,114.15,112.9,113.83,113.53,113.75,114.29,115.09,538500,"16,526",-0.3,Negative,2.64,Positive,1.91,Positive
20/11/2013,MTB,Buffalo,114.42,113.09,113.97,113.97,114.67,115.15,115.62,550600,"16,526",0,Equal,2.19,Positive,1.95,Positive
21/11/2013,MTB,Buffalo,115.91,114.29,114.39,115.37,115.75,115.99,116.01,602700,"16,526",0.98,Positive,1.56,Positive,1.68,Positive
22/11/2013,MTB,Buffalo,116.16,114.61,115.38,116.12,116.3,116.25,116.01,493700,"16,526",0.74,Positive,-0.02,Negative,0.95,Positive
25/11/2013,MTB,Buffalo,117.1,115.82,116.15,116.47,116.32,116.19,115.72,493800,"16,526",0.32,Positive,-1.48,Negative,0.27,Positive
26/11/2013,MTB,Buffalo,117,116.09,116.54,116.16,116.06,115.82,115.25,695600,"16,526",-0.38,Negative,-2.42,Negative,-1.48,Negative
